avg_speed,pickup_hour,Minimum Temperature,Maximum Temperature,Temperature,tip_amount
11.355531264,20,11.17,21.06,16.0,0.5
18.0538307082153,17,11.17,21.06,16.0,1.65
16.87467495145631,21,11.17,21.06,16.0,1.0
18.556004888318363,21,11.17,21.06,16.0,1.06
17.294442985074625,6,11.17,21.06,16.0,1.45
11.936180538827259,20,11.17,21.06,16.0,2.75
13.473577674418603,11,11.17,21.06,16.0,3.3
39.91824182048041,5,11.17,21.06,16.0,8.2
45.7392505263158,23,11.17,21.06,16.0,3.96
15.504830686886708,11,11.17,21.06,16.0,2.95
32.415207981693364,22,11.17,21.06,16.0,6.0
11.986838068965518,14,11.17,21.06,16.0,3.45
12.463855659574469,20,11.17,21.06,16.0,2.34
22.583897811094456,8,11.17,21.06,16.0,1.62
15.040598130841122,21,11.17,21.06,16.0,2.65
14.94590775652174,16,11.17,21.06,16.0,1.7
33.424836923076924,6,11.17,21.06,16.0,1.26
21.222118681318683,21,11.17,21.06,16.0,1.7
17.308795219917013,5,11.17,21.06,16.0,1.45
23.1745536,18,11.17,21.06,16.0,1.16
17.8816,21,11.17,21.06,16.0,2.26
8.48440769874477,9,11.17,21.06,16.0,0.2
25.50460382608696,5,11.17,21.06,16.0,2.08
10.14083247761194,14,11.17,21.06,16.0,1.2
8.710367010309279,18,11.17,21.06,16.0,3.06
8.12941356521739,15,11.17,21.06,16.0,2.46
42.70854416710184,0,11.17,21.06,16.0,9.77
25.822056393442622,22,11.17,21.06,16.0,7.3
11.555326588235296,9,11.17,21.06,16.0,1.5
19.63945220338983,22,11.17,21.06,16.0,1.5
14.659812935875218,7,11.17,21.06,16.0,1.66
7.739593282442748,21,11.17,21.06,16.0,1.65
10.869865666041274,19,11.17,21.06,16.0,1.75
14.028180145278451,17,11.17,21.06,16.0,2.55
18.202985513513518,20,11.17,21.06,16.0,3.58
23.117473418719214,20,11.17,21.06,16.0,1.16
20.040887547169817,14,11.17,21.06,16.0,1.25
20.06482786636971,20,11.17,21.06,16.0,2.86
6.833911612057668,15,11.17,21.06,16.0,1.0
52.34288014171833,6,11.17,21.06,16.0,7.1
20.671304695226443,13,11.17,21.06,16.0,11.08
12.252652638655462,17,11.17,21.06,16.0,1.28
10.927350532544377,13,11.17,21.06,16.0,3.95
18.49898576842105,6,11.17,21.06,16.0,1.26
7.93649095890411,11,11.17,21.06,16.0,1.45
23.736198869013272,18,15.0,21.5,17.33,7.7
15.749696621359227,11,15.0,21.5,17.33,2.56
17.83327135135135,18,15.0,21.5,17.33,3.75
8.482001627791563,18,15.0,21.5,17.33,2.26
17.44867705263158,11,15.0,21.5,17.33,0.68
15.683961940828404,18,15.0,21.5,17.33,1.0
18.22837472677093,21,15.0,21.5,17.33,3.95
14.180233846153847,18,15.0,21.5,17.33,1.0
14.882740844036697,22,15.0,21.5,17.33,1.76
18.430083692307694,19,15.0,21.5,17.33,3.56
5.817879564853557,12,15.0,21.5,17.33,1.82
14.03427935403727,19,15.0,21.5,17.33,2.7
12.742022597938144,22,15.0,21.5,17.33,1.86
10.308285785831961,18,15.0,21.5,17.33,1.2
17.69760926045016,14,15.0,21.5,17.33,1.89
8.761832074766357,15,15.0,21.5,17.33,1.08
14.605811092436975,19,15.0,21.5,17.33,1.25
10.174778181818182,9,15.0,21.5,17.33,2.46
10.302495062761507,18,15.0,21.5,17.33,2.65
21.514837559681695,0,15.0,21.5,17.33,1.0
21.695326774468086,0,15.0,21.5,17.33,1.48
7.897399422680413,19,15.0,21.5,17.33,2.36
14.640963465703969,17,15.0,21.5,17.33,3.05
18.906374751899865,10,15.0,21.5,17.33,6.15
46.82587979426892,20,15.0,21.5,17.33,11.7
19.41651788108108,12,15.0,21.5,17.33,1.0
6.980287228915662,18,15.0,21.5,17.33,1.55
13.98718292249047,14,15.0,21.5,17.33,2.25
27.682913856655286,22,15.0,21.5,17.33,1.0
18.447405850746275,19,15.0,21.5,17.33,3.26
19.24026891906977,8,15.0,21.5,17.33,11.39
28.469695388145315,2,15.0,21.5,17.33,1.7
6.414749019332163,13,15.0,21.5,17.33,2.66
10.260713168880455,8,15.0,21.5,17.33,3.55
7.924429422492404,21,15.0,21.5,17.33,1.86
19.372196827371692,8,15.0,21.5,17.33,3.65
8.825999738846571,11,15.0,21.5,17.33,1.77
